location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
Lower middle income,OWID_LMC,2021-05-22,254360576,194798856,58662912,4476369,2504130,8.21,51.66,1.89,808
Lower middle income,OWID_LMC,2021-05-23,255717488,195836924,58981756,1356912,2535958,8.25,51.85,1.9,819
Lower middle income,OWID_LMC,2021-05-24,259548156,198989401,59632851,3830668,2757415,8.38,51.98,1.92,890
Lower middle income,OWID_LMC,2021-05-25,262130036,200937036,60179979,2581880,2715090,8.46,52.1,1.94,876
Lower middle income,OWID_LMC,2021-05-26,265576874,203831275,60732529,3446838,2929065,8.57,52.23,1.96,945
Lower middle income,OWID_LMC,2021-05-27,269622744,207171493,61442410,4045870,2994914,8.7,52.34,1.98,967
Lower middle income,OWID_LMC,2021-05-28,272110132,209273296,61856234,2487388,3175132,8.78,52.59,2,1025
Lower middle income,OWID_LMC,2021-05-29,276784086,213404564,62398920,4673954,3203359,8.93,52.71,2.01,1034
Lower middle income,OWID_LMC,2021-05-30,279295326,215456290,62681124,2511240,3368263,9.01,52.85,2.02,1087
Lower middle income,OWID_LMC,2021-05-31,283256147,217945999,64084927,3960821,3386856,9.14,0,2.07,1093
Lower middle income,OWID_LMC,2021-06-01,288602477,221699568,65198876,5346330,3781777,9.32,0,2.1,1221
Lower middle income,OWID_LMC,2021-06-02,292142868,224666968,65895742,3540391,3795142,9.43,0,2.13,1225
Lower middle income,OWID_LMC,2021-06-03,295798150,227713912,66510021,3655282,3739344,9.55,0,2.15,1207
Lower middle income,OWID_LMC,2021-06-04,301531077,232809140,67148530,5732927,4202992,9.73,0,2.17,1357
Lower middle income,OWID_LMC,2021-06-05,304313588,235406014,67603439,2782511,3932786,9.82,0,2.18,1269
Lower middle income,OWID_LMC,2021-06-06,310234012,240747104,67850812,5920424,4419812,10.01,0,2.19,1427
Lower middle income,OWID_LMC,2021-06-07,313670393,243449621,68524748,3436381,4344892,10.12,0,2.21,1402
Lower middle income,OWID_LMC,2021-06-08,318062426,246847821,69425078,4392033,4208564,10.27,0,2.24,1358
Lower middle income,OWID_LMC,2021-06-09,323874340,251344297,70602813,5811914,4533067,10.45,0.03,2.28,1463
Lower middle income,OWID_LMC,2021-06-10,328098672,254800139,71369411,4224332,4614360,10.59,0.03,2.3,1489
Lower middle income,OWID_LMC,2021-06-11,332219596,258195356,72095118,4120924,4384074,10.72,0.03,2.33,1415
Lower middle income,OWID_LMC,2021-06-12,336489750,261798845,72988127,4270154,4596595,10.86,0.03,2.36,1484
Lower middle income,OWID_LMC,2021-06-13,340975235,265580396,73516217,4485485,4391603,11.01,0.03,2.37,1417
Lower middle income,OWID_LMC,2021-06-14,345315051,269001238,74398373,4339816,4520665,11.15,0.03,2.4,1459
Lower middle income,OWID_LMC,2021-06-15,349806353,272744678,75887748,4491302,4534847,11.29,0.03,2.45,1464
Lower middle income,OWID_LMC,2021-06-16,354793770,276587744,76775685,4987417,4417061,11.45,0.03,2.48,1426
Lower middle income,OWID_LMC,2021-06-17,360420017,281035396,77634991,5626247,4617335,11.63,0.03,2.51,1490
Lower middle income,OWID_LMC,2021-06-18,365340778,285413375,78544609,4920761,4731597,11.79,0.03,2.54,1527
Lower middle income,OWID_LMC,2021-06-19,370643209,289878141,79417141,5302431,4879066,11.96,0.03,2.56,1575
Luxembourg,LUX,2020-12-30,1200,1200,,,,0.19,0.05,,
Luxembourg,LUX,2020-12-31,,,,,62,,0.05,,99
Luxembourg,LUX,2021-01-01,,,,,62,,0.06,,99
Luxembourg,LUX,2021-01-02,,,,,62,,0.06,,99
Luxembourg,LUX,2021-01-03,,,,,62,,0.06,,99
Luxembourg,LUX,2021-01-04,,,,,62,,0.06,,99
Luxembourg,LUX,2021-01-05,,,,,62,,0.06,,99
Luxembourg,LUX,2021-01-06,,,,,62,,0.07,,99
Luxembourg,LUX,2021-01-07,,,,,62,,0.08,,99
Luxembourg,LUX,2021-01-08,,,,,62,,0.09,,99
Luxembourg,LUX,2021-01-09,,,,,62,,0.1,,99
Luxembourg,LUX,2021-01-10,,,,,62,,0.11,,99
Luxembourg,LUX,2021-01-11,1943,1943,,,62,0.31,0.12,,99
Luxembourg,LUX,2021-01-12,2372,2372,,429,114,0.38,0.13,,182
Luxembourg,LUX,2021-01-13,2871,2871,,499,177,0.46,0.14,,283
Luxembourg,LUX,2021-01-14,3233,3233,,362,220,0.52,0.16,,351
Luxembourg,LUX,2021-01-15,,,,,236,,0.17,,377
Luxembourg,LUX,2021-01-16,,,,,252,,0.18,,403
Luxembourg,LUX,2021-01-17,3755,3755,,,268,0.6,0.19,,428
Luxembourg,LUX,2021-01-18,4569,4569,,814,375,0.73,0.19,,599
Luxembourg,LUX,2021-01-19,5294,5294,,725,417,0.85,0.2,,666
Luxembourg,LUX,2021-01-20,6193,6193,,899,475,0.99,0.22,,759
Luxembourg,LUX,2021-01-21,6897,6897,,704,523,1.1,0.24,,835
Luxembourg,LUX,2021-01-22,,,,,558,,0.24,,891
Luxembourg,LUX,2021-01-23,,,,,592,,0.26,,946
Luxembourg,LUX,2021-01-24,,,,,626,,0.26,,1000
Luxembourg,LUX,2021-01-25,8554,7309,1245,,569,1.37,0.27,0.2,909
Luxembourg,LUX,2021-01-26,9525,8280,1245,971,604,1.52,0.28,0.2,965
Luxembourg,LUX,2021-01-27,10449,9107,1342,924,608,1.67,0.3,0.21,971
Luxembourg,LUX,2021-01-28,11373,9890,1483,924,639,1.82,0.31,0.24,1021
Luxembourg,LUX,2021-01-29,,,,,630,,0.44,,1006
Luxembourg,LUX,2021-01-30,,,,,622,,0.47,,994
Luxembourg,LUX,2021-01-31,12428,10748,1680,,613,1.99,0.48,0.27,979
Luxembourg,LUX,2021-02-01,13241,11336,1905,813,670,2.12,0.49,0.3,1070
Luxembourg,LUX,2021-02-02,14252,11925,2327,1011,675,2.28,0.52,0.37,1078
Luxembourg,LUX,2021-02-03,15407,12597,2810,1155,708,2.46,0.55,0.45,1131
Luxembourg,LUX,2021-02-04,16419,13256,3163,1012,721,2.62,0.58,0.51,1152
Luxembourg,LUX,2021-02-05,,,,,728,,0.61,,1163
Luxembourg,LUX,2021-02-06,,,,,736,,0.62,,1176
Luxembourg,LUX,2021-02-07,17628,13940,3688,,743,2.82,0.63,0.59,1187
Luxembourg,LUX,2021-02-08,18139,14089,4050,511,700,2.9,0.64,0.65,1118
Luxembourg,LUX,2021-02-09,18653,14227,4426,514,629,2.98,0.67,0.71,1005
Luxembourg,LUX,2021-02-10,19923,15052,4871,1270,645,3.18,0.7,0.78,1030
Luxembourg,LUX,2021-02-11,21390,16131,5259,1467,710,3.42,0.72,0.84,1134
Luxembourg,LUX,2021-02-12,,,,,724,,0.75,,1157
Luxembourg,LUX,2021-02-13,,,,,738,,0.76,,1179
Luxembourg,LUX,2021-02-14,22895,17257,5638,,752,3.66,0.78,0.9,1201
Luxembourg,LUX,2021-02-15,24024,18055,5969,1129,841,3.84,0.8,0.95,1344
Luxembourg,LUX,2021-02-16,25918,19622,6296,1894,1038,4.14,0.95,1.01,1658
Luxembourg,LUX,2021-02-17,27119,20605,6514,1201,1028,4.33,1,1.04,1642
Luxembourg,LUX,2021-02-18,28933,21853,7080,1814,1078,4.62,1.04,1.13,1722
Luxembourg,LUX,2021-02-19,,,,,1104,,1.08,,1764
Luxembourg,LUX,2021-02-20,,,,,1130,,1.09,,1805
Luxembourg,LUX,2021-02-21,30985,23259,7726,,1156,4.95,1.12,1.23,1847
Luxembourg,LUX,2021-02-22,31926,23685,8241,941,1129,5.1,1.13,1.32,1804
Luxembourg,LUX,2021-02-23,33370,24508,8862,1444,1065,5.33,1.16,1.42,1701
Luxembourg,LUX,2021-02-24,34760,25285,9475,1390,1092,5.55,1.23,1.51,1744
Luxembourg,LUX,2021-02-25,36071,26089,9982,1311,1020,5.76,1.26,1.59,1629
Luxembourg,LUX,2021-02-26,,,,,1004,,1.3,,1604
Luxembourg,LUX,2021-02-27,,,,,988,,1.37,,1578
Luxembourg,LUX,2021-02-28,37793,27093,10700,,973,6.04,1.38,1.71,1554
Luxembourg,LUX,2021-03-01,39121,27655,11466,1328,1028,6.25,1.42,1.83,1642
Luxembourg,LUX,2021-03-02,40460,28476,11984,1339,1013,6.46,1.44,1.91,1618
Luxembourg,LUX,2021-03-03,42118,29401,12717,1658,1051,6.73,1.49,2.03,1679
Luxembourg,LUX,2021-03-04,44171,30723,13448,2053,1157,7.06,1.53,2.15,1848
Luxembourg,LUX,2021-03-05,,,,,1196,,1.57,,1911
Luxembourg,LUX,2021-03-06,,,,,1235,,1.61,,1973
Luxembourg,LUX,2021-03-07,46709,32591,14118,,1274,7.46,1.63,2.26,2035
Luxembourg,LUX,2021-03-08,47515,33238,14277,806,1199,7.59,1.66,2.28,1915
Luxembourg,LUX,2021-03-09,48961,34530,14431,1446,1214,7.82,1.74,2.31,1939
Luxembourg,LUX,2021-03-10,51457,36693,14764,2496,1334,8.22,1.78,2.36,2131
Luxembourg,LUX,2021-03-11,54865,39558,15307,3408,1528,8.76,1.83,2.45,2441
Luxembourg,LUX,2021-03-12,,,,,1606,,1.88,,2566
Luxembourg,LUX,2021-03-13,,,,,1684,,1.92,,2690
Luxembourg,LUX,2021-03-14,59048,43479,15569,,1763,9.43,1.94,2.49,2816
Luxembourg,LUX,2021-03-15,60587,44735,15852,1539,1867,9.68,2.02,2.53,2983
Luxembourg,LUX,2021-03-16,64068,47598,16470,3481,2158,10.23,2.05,2.63,3447
Luxembourg,LUX,2021-03-17,67154,50220,16934,3086,2242,10.73,2.17,2.71,3582
Luxembourg,LUX,2021-03-18,70339,52870,17469,3185,2211,11.24,2.2,2.79,3532
Luxembourg,LUX,2021-03-19,,,,,2198,,2.29,,3511
Luxembourg,LUX,2021-03-20,,,,,2185,,2.33,,3491
Luxembourg,LUX,2021-03-21,74255,56383,17872,,2172,11.86,2.36,2.86,3470
Luxembourg,LUX,2021-03-22,75532,57406,18126,1277,2135,12.07,2.41,2.9,3411
Luxembourg,LUX,2021-03-23,77997,59310,18687,2465,1990,12.46,2.49,2.99,3179
Luxembourg,LUX,2021-03-24,80328,61026,19302,2331,1882,12.83,2.58,3.08,3007
Luxembourg,LUX,2021-03-25,82653,62812,19841,2325,1759,13.2,2.67,3.17,2810
Luxembourg,LUX,2021-03-26,,,,,1907,,2.73,,3046
Luxembourg,LUX,2021-03-27,,,,,2056,,2.81,,3284
Luxembourg,LUX,2021-03-28,89684,68613,21071,,2204,14.33,2.84,3.37,3521
Luxembourg,LUX,2021-03-29,,,,,2228,,2.9,,3559
Luxembourg,LUX,2021-03-30,92574,70911,21663,,2082,14.79,3.05,3.46,3326
Luxembourg,LUX,2021-03-31,95657,73152,22505,3083,2190,15.28,3.14,3.6,3499
Luxembourg,LUX,2021-04-01,99356,75862,23494,3699,2386,15.87,3.18,3.75,3812
Luxembourg,LUX,2021-04-02,,,,,2394,,3.23,,3824
Luxembourg,LUX,2021-04-03,,,,,2401,,3.26,,3836
Luxembourg,LUX,2021-04-04,,,,,2409,,3.3,,3848
Luxembourg,LUX,2021-04-05,108940,83652,25288,,2544,17.4,3.34,4.04,4064
Luxembourg,LUX,2021-04-06,112764,86356,26408,3824,2884,18.01,3.38,4.22,4607
Luxembourg,LUX,2021-04-07,117137,88717,28420,4373,3069,18.71,3.43,4.54,4903
Luxembourg,LUX,2021-04-08,121953,91074,30879,4816,3228,19.48,3.5,4.93,5157
Luxembourg,LUX,2021-04-09,,,,,3282,,3.59,,5243
Luxembourg,LUX,2021-04-10,,,,,3337,,3.64,,5331
Luxembourg,LUX,2021-04-11,130279,96054,34225,,3391,20.81,3.66,5.47,5417
Luxembourg,LUX,2021-04-12,135091,99988,35103,4812,3736,21.58,3.71,5.61,5968
Luxembourg,LUX,2021-04-13,141352,103565,37787,6261,4084,22.58,3.77,6.04,6524
Luxembourg,LUX,2021-04-14,147515,107163,40352,6163,4340,23.57,3.85,6.45,6933
Luxembourg,LUX,2021-04-15,153420,110434,42986,5905,4495,24.51,3.91,6.87,7181
Luxembourg,LUX,2021-04-16,,,,,4607,,3.96,,7360
Luxembourg,LUX,2021-04-17,,,,,4719,,3.99,,7539
Luxembourg,LUX,2021-04-18,164091,118118,45973,,4830,26.21,4.01,7.34,7716
Luxembourg,LUX,2021-04-19,165515,119259,46256,1424,4346,26.44,4.04,7.39,6943
Luxembourg,LUX,2021-04-20,166724,120308,46416,1209,3625,26.63,4.13,7.41,5791
Luxembourg,LUX,2021-04-21,170038,123137,46901,3314,3218,27.16,4.2,7.49,5141
Luxembourg,LUX,2021-04-22,173153,125739,47414,3115,2819,27.66,4.27,7.57,4503
Luxembourg,LUX,2021-04-23,,,,,2580,,4.34,,4122
Luxembourg,LUX,2021-04-24,,,,,2341,,4.36,,3740
Luxembourg,LUX,2021-04-25,178801,130591,48210,,2101,28.56,4.38,7.7,3356
Luxembourg,LUX,2021-04-26,180488,131867,48621,1687,2139,28.83,4.43,7.77,3417
Luxembourg,LUX,2021-04-27,181908,132681,49227,1420,2169,29.06,4.52,7.86,3465
Luxembourg,LUX,2021-04-28,186480,136453,50027,4572,2349,29.79,4.6,7.99,3753
Luxembourg,LUX,2021-04-29,191419,140495,50924,4939,2609,30.58,4.66,8.14,4168
Luxembourg,LUX,2021-04-30,,,,,2775,,4.74,,4433
Luxembourg,LUX,2021-05-01,,,,,2941,,4.79,,4698
Luxembourg,LUX,2021-05-02,200553,148450,52103,,3107,32.04,4.84,8.32,4963
Luxembourg,LUX,2021-05-03,206707,152149,54558,6154,3746,33.02,4.91,8.72,5984
Luxembourg,LUX,2021-05-04,213236,155897,57339,6529,4475,34.06,5,9.16,7149
Luxembourg,LUX,2021-05-05,220251,160427,59824,7015,4824,35.19,5.08,9.56,7706
Luxembourg,LUX,2021-05-06,227314,165376,61938,7063,5128,36.31,5.19,9.89,8192
Luxembourg,LUX,2021-05-07,,,,,5357,,5.27,,8558
Luxembourg,LUX,2021-05-08,,,,,5587,,5.32,,8925
Luxembourg,LUX,2021-05-09,241270,175126,66144,,5817,38.54,5.37,10.57,9293
Luxembourg,LUX,2021-05-10,248492,179434,69058,7222,5969,39.7,5.44,11.03,9536
Luxembourg,LUX,2021-05-11,255678,183288,72390,7186,6063,40.84,5.7,11.56,9686
Luxembourg,LUX,2021-05-12,,,,,6076,,5.8,,9706
Luxembourg,LUX,2021-05-13,269883,191724,78159,,6081,43.11,5.85,12.49,9714
Luxembourg,LUX,2021-05-14,,,,,6132,,5.96,,9796
Luxembourg,LUX,2021-05-15,,,,,6184,,6.05,,9879
Luxembourg,LUX,2021-05-16,284913,199581,85332,,6235,45.52,6.13,13.63,9960
Luxembourg,LUX,2021-05-17,291503,204869,86634,6590,6144,46.57,6.19,13.84,9815
Luxembourg,LUX,2021-05-18,297351,209494,87857,5848,5953,47.5,6.29,14.04,9510
Luxembourg,LUX,2021-05-19,304062,213291,90771,6711,5897,48.57,6.4,14.5,9420
Luxembourg,LUX,2021-05-20,309633,216030,93603,5571,5679,49.46,6.54,14.95,9072
Luxembourg,LUX,2021-05-21,,,,,5399,,6.65,,8625
Luxembourg,LUX,2021-05-22,,,,,5120,,6.74,,8179
Luxembourg,LUX,2021-05-23,,,,,4840,,6.81,,7732
Luxembourg,LUX,2021-05-24,,,,,4335,,6.88,,6925
Luxembourg,LUX,2021-05-25,324903,223372,101531,,3936,51.9,7.04,16.22,6288
Luxembourg,LUX,2021-05-26,,,,,3298,,7.26,,5269
Luxembourg,LUX,2021-05-27,329390,224155,105235,,2822,52.62,30.81,16.81,4508
Luxembourg,LUX,2021-05-28,334766,225549,109217,5376,3154,53.48,30.95,17.45,5039
Luxembourg,LUX,2021-05-29,340132,226779,113353,5366,3484,54.34,31.03,18.11,5566
Luxembourg,LUX,2021-05-30,,,,,3437,,31.15,,5491
Luxembourg,LUX,2021-05-31,345574,228017,117557,,3389,55.21,31.26,18.78,5414
Luxembourg,LUX,2021-06-01,351056,229708,121348,5482,3736,56.08,31.42,19.39,5968
Luxembourg,LUX,2021-06-02,356322,232381,123941,5266,4168,56.92,31.59,19.8,6658
Luxembourg,LUX,2021-06-03,373485,242374,131111,17163,6299,59.66,31.84,20.95,10063
Luxembourg,LUX,2021-06-04,,,,,6103,,32.01,,9750
Luxembourg,LUX,2021-06-05,,,,,5909,,32.11,,9440
Luxembourg,LUX,2021-06-06,,,,,6092,,0.01,,9732
Luxembourg,LUX,2021-06-07,389502,250779,138723,,6275,62.22,0.01,22.16,10024
Luxembourg,LUX,2021-06-08,398074,254143,143931,8572,6717,63.59,0.53,22.99,10730
Luxembourg,LUX,2021-06-09,406570,257923,148647,8496,7178,64.95,0.95,23.75,11467
Luxembourg,LUX,2021-06-10,,,,,5902,,1.57,,9428
Luxembourg,LUX,2021-06-11,423029,263291,159738,,6506,67.58,1.83,25.52,10393
Luxembourg,LUX,2021-06-12,,,,,6724,,2.09,,10742
Luxembourg,LUX,2021-06-13,,,,,6943,,2.09,,11091
Luxembourg,LUX,2021-06-14,439632,268206,171426,,7161,70.23,2.09,27.39,11440
Luxembourg,LUX,2021-06-15,446564,270860,175704,6932,6927,71.34,2.9,28.07,11066
Luxembourg,LUX,2021-06-16,452571,273095,179476,6007,6572,72.3,3.53,28.67,10499
Luxembourg,LUX,2021-06-17,460550,278096,182454,7979,6536,73.57,4.25,29.15,10441
Luxembourg,LUX,2021-06-18,468346,283338,185008,7796,6474,74.82,4.9,29.56,10342
Macao,MAC,2021-02-08,0,,,,,0,5.55,,
Macao,MAC,2021-02-09,595,,,595,595,0.09,5.85,,916
Macao,MAC,2021-02-10,,,,,385,,5.85,,593
Macao,MAC,2021-02-11,,,,,315,,6.18,,485
Macao,MAC,2021-02-12,,,,,280,,6.37,,431
Macao,MAC,2021-02-13,,,,,260,,6.6,,400
Macao,MAC,2021-02-14,,,,,246,,7.65,,379
Macao,MAC,2021-02-15,,,,,236,,8.69,,363
Macao,MAC,2021-02-16,,,,,176,,9.05,,271
Macao,MAC,2021-02-17,2000,,,,176,0.31,9.05,,271
Macao,MAC,2021-02-18,,,,,199,,10.17,,306
Macao,MAC,2021-02-19,,,,,223,,11.22,,343
Macao,MAC,2021-02-20,,,,,246,,12.24,,379
Macao,MAC,2021-02-21,,,,,270,,13.49,,416
Macao,MAC,2021-02-22,3700,,,,293,0.57,14.68,,451
Macao,MAC,2021-02-23,,,,,667,,15.06,,1027
Macao,MAC,2021-02-24,9284,,,,1041,1.43,15.06,,1603
Macao,MAC,2021-02-25,10691,,,1407,1193,1.65,16.12,,1837
Macao,MAC,2021-02-26,11982,,,1291,1329,1.85,17.22,,2047
Macao,MAC,2021-02-27,,,,,1455,,18.31,,2241
Macao,MAC,2021-02-28,14426,,,,1581,2.22,19.45,,2435
Macao,MAC,2021-03-01,15094,,,668,1628,2.32,20.61,,2507
Macao,MAC,2021-03-02,16044,,,950,1365,2.47,20.97,,2102
Macao,MAC,2021-03-03,17071,,,1027,1112,2.63,20.97,,1713
Macao,MAC,2021-03-04,18098,,,1027,1058,2.79,21.28,,1629
Macao,MAC,2021-03-05,19028,,,930,1007,2.93,21.94,,1551
Macao,MAC,2021-03-06,20218,,,1190,1002,3.11,22.56,,1543
Macao,MAC,2021-03-07,21056,,,838,947,3.24,23.35,,1458
Macao,MAC,2021-03-08,21840,,,784,964,3.36,23.7,,1485
Macao,MAC,2021-03-09,22865,,,1025,974,3.52,24.21,,1500
Macao,MAC,2021-03-10,24040,,,1175,996,3.7,24.22,,1534
Macao,MAC,2021-03-11,25394,,,1354,1042,3.91,25.55,,1605
Macao,MAC,2021-03-12,26440,,,1046,1059,4.07,26.91,,1631
Macao,MAC,2021-03-13,27637,,,1197,1060,4.26,28.29,,1632
Macao,MAC,2021-03-14,28767,,,1130,1102,4.43,29.18,,1697
Macao,MAC,2021-03-15,29833,,,1066,1142,4.59,30.03,,1759
Macao,MAC,2021-03-16,30913,,,1080,1150,4.76,30.76,,1771
Macao,MAC,2021-03-17,31867,,,954,1118,4.91,31.21,,1722
Macao,MAC,2021-03-18,32841,,,974,1064,5.06,31.44,,1639
Macao,MAC,2021-03-19,33927,,,1086,1070,5.22,31.74,,1648
Macao,MAC,2021-03-20,35271,,,1344,1091,5.43,32.01,,1680
Macao,MAC,2021-03-21,36459,,,1188,1099,5.61,32.27,,1692
Macao,MAC,2021-03-22,37707,,,1248,1125,5.81,32.62,,1733
Macao,MAC,2021-03-23,39257,,,1550,1192,6.05,32.9,,1836
Macao,MAC,2021-03-24,40701,,,1444,1262,6.27,32.91,,1944
Macao,MAC,2021-03-25,41948,,,1247,1301,6.46,33.16,,2004
Macao,MAC,2021-03-26,43211,,,1263,1326,6.65,33.39,,2042
Macao,MAC,2021-03-27,44908,,,1697,1377,6.92,33.62,,2121
Macao,MAC,2021-03-28,46286,,,1378,1404,7.13,33.84,,2162
Macao,MAC,2021-03-29,47483,,,1197,1397,7.31,34.08,,2151
Macao,MAC,2021-03-30,49308,,,1825,1436,7.59,34.08,,2211
Macao,MAC,2021-03-31,51017,,,1709,1474,7.86,34.08,,2270
Macao,MAC,2021-04-01,52772,,,1755,1546,8.13,34.46,,2381
Macao,MAC,2021-04-02,53626,,,854,1488,8.26,34.81,,2292
Macao,MAC,2021-04-03,54704,,,1078,1399,8.42,35.11,,2154
Macao,MAC,2021-04-04,55951,,,1247,1381,8.62,35.4,,2127
Macao,MAC,2021-04-05,56530,,,579,1292,8.71,35.67,,1990
Macao,MAC,2021-04-06,57251,,,721,1135,8.82,35.77,,1748
Macao,MAC,2021-04-07,58676,41117,17559,1425,1094,9.04,35.77,2.7,1685
Macao,MAC,2021-04-08,60778,41914,18864,2102,1144,9.36,35.99,2.91,1762
Macao,MAC,2021-04-09,62893,42802,20091,2115,1324,9.69,36.17,3.09,2039
Macao,MAC,2021-04-10,65514,43967,21547,2621,1544,10.09,36.38,3.32,2378
Macao,MAC,2021-04-11,67431,44838,22593,1917,1640,10.38,37.47,3.48,2526
Macao,MAC,2021-04-12,69149,45648,23501,1718,1803,10.65,38.65,3.62,2777
Macao,MAC,2021-04-13,71196,46732,24464,2047,1992,10.96,39.18,3.77,3068
Macao,MAC,2021-04-14,73100,47812,25288,1904,2061,11.26,39.19,3.89,3174
Macao,MAC,2021-04-15,75087,48974,26113,1987,2044,11.56,40.56,4.02,3148
Macao,MAC,2021-04-16,77236,50184,27052,2149,2049,11.89,41.84,4.17,3156
Macao,MAC,2021-04-17,79921,51612,28309,2685,2058,12.31,42.92,4.36,3169
Macao,MAC,2021-04-18,81893,52688,29205,1972,2066,12.61,44.1,4.5,3182
Macao,MAC,2021-04-19,83257,53466,29791,1364,2015,12.82,45.13,4.59,3103
Macao,MAC,2021-04-20,85011,54622,30389,1754,1974,13.09,45.48,4.68,3040
Macao,MAC,2021-04-21,86653,55750,30903,1642,1936,13.34,45.51,4.76,2981
Macao,MAC,2021-04-22,88292,56931,31361,1639,1886,13.6,46.57,4.83,2904
Macao,MAC,2021-04-23,90063,58186,31877,1771,1832,13.87,47.57,4.91,2821
Macao,MAC,2021-04-24,91763,59402,32361,1700,1692,14.13,48.58,4.98,2606
Macao,MAC,2021-04-25,93688,60800,32888,1925,1685,14.43,49.59,5.06,2595
Macao,MAC,2021-04-26,95629,62155,33474,1941,1767,14.73,50.52,5.16,2721
Macao,MAC,2021-04-27,98021,64047,34109,2392,1859,15.1,50.85,5.25,2863
Macao,MAC,2021-04-28,100454,65813,34776,2433,1972,15.47,50.89,5.36,3037
Macao,MAC,2021-04-29,102444,67115,35464,1990,2022,15.78,51.91,5.46,3114
Macao,MAC,2021-04-30,104136,68211,36062,1692,2010,16.04,52.92,5.55,3095
Macao,MAC,2021-05-01,106197,69708,36627,2061,2062,16.35,53.9,5.64,3176
Macao,MAC,2021-05-02,107714,70655,37197,1517,2004,16.59,54.87,5.73,3086
Macao,MAC,2021-05-03,108174,70972,37340,460,1792,16.66,55.84,5.75,2760
Macao,MAC,2021-05-04,109255,71719,37674,1081,1605,16.83,56.18,5.8,2472
Macao,MAC,2021-05-05,110952,72879,38213,1697,1500,17.09,56.21,5.88,2310
Macao,MAC,2021-05-06,112748,74059,38831,1796,1472,17.36,57.22,5.98,2267
Macao,MAC,2021-05-07,114572,75191,39525,1824,1491,17.64,58.21,6.09,2296
Macao,MAC,2021-05-08,116885,76529,40505,2313,1527,18,59.42,6.24,2352
Macao,MAC,2021-05-09,118687,77597,41241,1802,1568,18.28,59.8,6.35,2415
Macao,MAC,2021-05-10,120294,78460,41989,1607,1731,18.53,59.98,6.47,2666
Macao,MAC,2021-05-11,122288,79526,42929,1994,1862,18.83,60.08,6.61,2868
Macao,MAC,2021-05-12,124193,80557,43809,1905,1892,19.13,60.1,6.75,2914
Macao,MAC,2021-05-13,126141,81529,44794,1948,1913,19.43,60.49,6.9,2946
Macao,MAC,2021-05-14,128147,82451,45884,2006,1939,19.73,60.91,7.07,2986
Macao,MAC,2021-05-15,130761,83766,47193,2614,1982,20.14,61.34,7.27,3052
Macao,MAC,2021-05-16,132910,84844,48270,2149,2032,20.47,61.42,7.43,3129
Macao,MAC,2021-05-17,134586,85731,49070,1676,2042,20.73,61.74,7.56,3145
Macao,MAC,2021-05-18,136887,86956,50158,2301,2086,21.08,0,7.72,3212
Macao,MAC,2021-05-19,138414,87904,50723,1527,2032,21.32,0.1,7.81,3129
Macao,MAC,2021-05-20,140121,88771,51618,1707,1997,21.58,0.44,7.95,3075
Macao,MAC,2021-05-21,142900,90267,52918,2779,2108,22.01,0.77,8.15,3246
Macao,MAC,2021-05-22,146189,92135,54383,3289,2204,22.51,1,8.38,3394
Macao,MAC,2021-05-23,148793,93566,55580,2604,2269,22.91,1.37,8.56,3494
Macao,MAC,2021-05-24,151389,95212,56568,2596,2400,23.31,1.63,8.71,3696
Macao,MAC,2021-05-25,154743,97452,57746,3354,2551,23.83,1.79,8.89,3929
Macao,MAC,2021-05-26,157263,98911,58837,2520,2693,24.22,3.16,9.06,4147
Macao,MAC,2021-05-27,159510,100194,59823,2247,2770,24.56,3.27,9.21,4266
Macao,MAC,2021-05-28,162723,102047,61228,3213,2832,25.06,3.36,9.43,4361
Macao,MAC,2021-05-29,166856,104579,62859,4133,2952,25.7,3.54,9.68,4546
Macao,MAC,2021-05-30,,,,,3048,,3.58,,4694
Macao,MAC,2021-05-31,173404,108989,65119,,3145,26.7,4.85,10.03,4843
Macao,MAC,2021-06-01,177950,112559,66169,4546,3315,27.4,0,10.19,5105
Macao,MAC,2021-06-02,182969,116564,67247,5019,3672,28.18,0.09,10.36,5655
Macao,MAC,2021-06-03,187652,120395,68149,4683,4020,28.9,0.28,10.5,6191
Macao,MAC,2021-06-04,192660,124303,69296,5008,4277,29.67,1.67,10.67,6587
Macao,MAC,2021-06-05,198781,129062,70708,6121,4561,30.61,0,10.89,7024
Macao,MAC,2021-06-06,203833,132985,71858,5052,4815,31.39,0,11.07,7415
Macao,MAC,2021-06-07,209051,137338,72763,5218,5092,32.19,0.04,11.21,7842
Macao,MAC,2021-06-08,215775,143117,73733,6724,5404,33.23,0.05,11.36,8322
Macao,MAC,2021-06-09,223082,149506,74684,7307,5730,34.36,0.34,11.5,8824
Macao,MAC,2021-06-10,230336,155838,75631,7254,6098,35.47,0.88,11.65,9391
Macao,MAC,2021-06-11,237236,161811,76579,6900,6368,36.53,1.11,11.79,9807
Macao,MAC,2021-06-12,244994,168333,77849,7758,6602,37.73,2.07,11.99,10167
Macao,MAC,2021-06-13,250889,173166,78920,5895,6722,38.64,3.79,12.15,10352
Macao,MAC,2021-06-14,255556,177279,79485,4667,6644,39.36,0,12.24,10232
